timestamp,open,high,low,close,volume
2026-03-20 18:06:00,249.81,249.9,249.81,249.9,4520
2026-03-20 18:07:00,249.9,249.9,249.88,249.88,1343
2026-03-20 18:08:00,249.87,249.9,249.8,249.8,1449
2026-03-20 18:10:00,249.77,249.8,249.77,249.8,1785
2026-03-20 18:11:00,249.87,249.87,249.87,249.87,396
2026-03-20 18:12:00,249.73,249.9,249.73,249.9,4924
2026-03-20 18:13:00,249.9,249.9,249.9,249.9,150
2026-03-20 18:14:00,249.85,249.85,249.84,249.84,287
2026-03-20 18:15:00,249.76,249.76,249.75,249.75,1082
2026-03-20 18:16:00,249.78,249.78,249.78,249.78,295
2026-03-20 18:17:00,249.79,249.9,249.79,249.9,1205
2026-03-20 18:18:00,249.9,250,249.81,250,12608
2026-03-20 18:21:00,249.8,249.8,249.8,249.8,250
2026-03-20 18:23:00,249.8,249.8,249.8,249.8,200
2026-03-20 18:26:00,249.85,249.85,249.85,249.85,100
2026-03-20 18:32:00,249.57,249.57,249.54,249.54,1022
2026-03-20 18:33:00,249.3495,249.3495,249.3495,249.3495,100
2026-03-20 18:34:00,249.5399,249.5399,249.5399,249.5399,100
2026-03-20 18:38:00,249.5,249.57,249.5,249.57,568
2026-03-20 18:42:00,249.7,249.7,249.7,249.7,100
2026-03-20 18:44:00,249.62,249.62,249.62,249.62,104
2026-03-20 18:45:00,249.7,249.7,249.7,249.7,300
2026-03-20 18:47:00,249.7,249.7,249.7,249.7,100
2026-03-20 18:48:00,249.75,249.75,249.75,249.75,100
2026-03-20 18:49:00,249.68,249.68,249.68,249.68,1524
2026-03-20 18:50:00,249.6973,249.7083,249.6973,249.7083,645
2026-03-20 18:51:00,249.77,249.77,249.77,249.77,200
2026-03-20 18:52:00,249.94,249.94,249.94,249.94,100
2026-03-20 18:54:00,249.99,249.99,249.99,249.99,119
2026-03-20 18:57:00,249.96,249.96,249.96,249.96,222
2026-03-20 18:59:00,249.95,249.95,249.95,249.95,158
2026-03-20 19:04:00,249.95,249.95,249.75,249.75,921
2026-03-20 19:06:00,249.689,249.689,249.689,249.689,100
2026-03-20 19:10:00,249.91,249.91,249.91,249.91,100
2026-03-20 19:11:00,249.93,249.95,249.8,249.8,1762
2026-03-20 19:16:00,249.95,249.95,249.95,249.95,714
2026-03-20 19:17:00,249.95,249.95,249.95,249.95,522
2026-03-20 19:19:00,249.9175,249.9175,249.9175,249.9175,800
2026-03-20 19:20:00,249.95,249.95,249.79,249.79,351
2026-03-20 19:21:00,249.95,249.95,249.95,249.95,111
2026-03-20 19:22:00,249.95,249.95,249.95,249.95,532
2026-03-20 19:23:00,249.95,249.95,249.72,249.93,1859
2026-03-20 19:24:00,249.93,249.95,249.92,249.95,1778
2026-03-20 19:25:00,249.661,249.95,249.661,249.93,873
2026-03-20 19:27:00,249.661,249.661,249.661,249.661,100
2026-03-20 19:28:00,249.85,249.85,249.85,249.85,200
2026-03-20 19:30:00,249.85,249.93,249.85,249.85,967
2026-03-20 19:31:00,249.86,249.86,249.86,249.86,3000
2026-03-20 19:33:00,249.86,249.86,249.86,249.86,400
2026-03-20 19:35:00,249.91,249.91,249.91,249.91,549
2026-03-20 19:37:00,249.81,249.81,249.81,249.81,100
2026-03-20 19:39:00,249.8,249.8,249.8,249.8,917
2026-03-20 19:44:00,249.8,249.8,249.8,249.8,200
2026-03-20 19:46:00,249.8,249.8,249.77,249.77,461
2026-03-20 19:47:00,249.78,249.78,249.78,249.78,100
2026-03-20 19:49:00,249.8,249.8,249.8,249.8,282
2026-03-20 19:51:00,249.75,249.75,249.75,249.75,260
2026-03-20 19:52:00,249.75,249.8,249.7,249.7,2524
2026-03-20 19:54:00,249.76,249.76,249.76,249.76,1279
2026-03-20 19:55:00,249.76,249.76,249.75,249.75,429
2026-03-20 19:57:00,249.87,249.87,249.5481,249.78,500
2026-03-20 19:58:00,249.78,249.78,249.78,249.78,101
2026-03-20 19:59:00,249.6854,249.8,249.6854,249.8,270
2026-03-23 04:00:00,245.6,246.02,245.6,246.02,1072
2026-03-23 04:01:00,246.03,246.03,246.03,246.03,315
2026-03-23 04:02:00,246,246,246,246,1170
2026-03-23 04:03:00,246.12,246.12,245.85,246.09,820
