timestamp,open,high,low,close,volume
2026-03-16 08:23:00,631.6,631.7,631.25,631.7,823
2026-03-16 08:24:00,631.5,631.6084,631.49,631.5,554
2026-03-16 08:25:00,631.5,631.5,631.06,631.22,1199
2026-03-16 08:26:00,631.4408,631.5,631.13,631.3,4192
2026-03-16 08:27:00,631.2,631.5543,631.05,631.2,729
2026-03-16 08:28:00,631.2,632,631,631.2,4049
2026-03-16 08:29:00,632,632,631.26,632,1267
2026-03-16 08:30:00,632,632.08,631.1101,631.6071,2667
2026-03-16 08:31:00,632,633,632,632.9,9443
2026-03-16 08:32:00,632.9103,633,632.5,633,5722
2026-03-16 08:33:00,633,633.23,633,633,1324
2026-03-16 08:34:00,633.04,633.4492,633,633.3,2428
2026-03-16 08:35:00,633.423,633.423,632.99,632.99,1987
2026-03-16 08:36:00,633,633,632.53,632.53,100
2026-03-16 08:37:00,632.71,632.84,632.47,632.47,1395
2026-03-16 08:38:00,632.45,632.7,632,632,2112
2026-03-16 08:39:00,632,632.27,632,632.27,541
2026-03-16 08:40:00,632.3243,632.41,632,632.4,1385
2026-03-16 08:41:00,632.41,632.5,632.41,632.48,557
2026-03-16 08:42:00,632.57,632.7,632.39,632.5,325
2026-03-16 08:43:00,632.63,632.63,632,632.45,663
2026-03-16 08:44:00,632.5,632.68,632.065,632.68,1723
2026-03-16 08:45:00,632.8,633.65,632.73,633.5154,2194
2026-03-16 08:46:00,633.6,634.65,633.49,634,7626
2026-03-16 08:47:00,634,634.3474,633.4,633.9,2636
2026-03-16 08:48:00,633.9,633.9,633,633.53,2348
2026-03-16 08:49:00,633.49,633.677,633.063,633.52,1336
2026-03-16 08:50:00,633.4,633.4,633.4,633.4,779
2026-03-16 08:51:00,633.4,633.61,633,633.55,11747
2026-03-16 08:52:00,633.55,633.7239,633.55,633.64,1898
2026-03-16 08:53:00,633.64,633.78,633.55,633.55,3362
2026-03-16 08:54:00,633.55,633.57,633.55,633.55,3115
2026-03-16 08:55:00,633.5516,633.65,633.1132,633.4,8507
2026-03-16 08:56:00,633.19,633.19,633,633,3023
2026-03-16 08:57:00,633,633.15,633,633.15,3718
2026-03-16 08:58:00,633.1,633.1,633,633,2478
2026-03-16 08:59:00,633,633,632.1,632.5,1708
2026-03-16 09:00:00,632.6942,632.71,632.25,632.4,1337
2026-03-16 09:01:00,632.6198,633.03,632.1436,632.85,3346
2026-03-16 09:02:00,632.59,632.9304,632.59,632.6375,543
2026-03-16 09:03:00,633,633,632.59,632.59,800
2026-03-16 09:04:00,632.6368,632.85,632.6368,632.8,340
2026-03-16 09:05:00,632.98,633,632.9,632.9,3123
2026-03-16 09:06:00,632.99,633.05,632.9,632.9,1816
2026-03-16 09:07:00,632.9,633.03,632.9,633.02,1272
2026-03-16 09:08:00,633.0017,633.06,632.9,633.05,4653
2026-03-16 09:09:00,633.03,633.3,633.03,633.13,2341
2026-03-16 09:10:00,633.06,633.08,632.9,633.01,5917
2026-03-16 09:11:00,632.9901,633,632.9,633,2653
2026-03-16 09:12:00,633,633,632.9,632.9,2824
2026-03-16 09:13:00,632.9,633.14,632.77,633.04,5004
2026-03-16 09:14:00,633.06,633.06,632.59,632.9,941
2026-03-16 09:15:00,632.71,632.76,632,632.43,6892
2026-03-16 09:16:00,632.14,632.14,631.2591,631.3341,1234
2026-03-16 09:17:00,631.37,632,630.99,631.55,10271
2026-03-16 09:18:00,631.24,631.63,631.02,631.5,596
2026-03-16 09:19:00,631.63,631.92,631.34,631.92,1733
2026-03-16 09:20:00,631.62,631.89,631.62,631.89,923
2026-03-16 09:21:00,631.58,631.9,631.4,631.9,2719
2026-03-16 09:22:00,631.92,631.92,631.4,631.4,1604
2026-03-16 09:23:00,631.32,631.47,631.04,631.47,1324
2026-03-16 09:24:00,631.4068,631.4068,630.07,630.7,5401
2026-03-16 09:25:00,630.39,630.5,630,630.01,8263
2026-03-16 09:26:00,630.25,630.4,630,630.02,2640
2026-03-16 09:27:00,630.17,633.03,630.17,632.84,2577
2026-03-16 09:28:00,632.99,633.4,632.79,632.79,6598
2026-03-16 09:29:00,632.79,632.9,632.02,632.55,1685
2026-03-16 09:30:00,632.55,632.55,625.8,626.835,401173
2026-03-16 09:31:00,626.835,628.01,626.45,627.67,93102
2026-03-16 09:32:00,627.37,629.425,626.55,628.48,235460
2026-03-16 09:33:00,628.48,631,628.48,630.9,141226
2026-03-16 09:34:00,630.99,632.43,630.12,632.155,119935
2026-03-16 09:35:00,632.15,634.5,631.935,634.116,182705
2026-03-16 09:36:00,634.02,634.31,632.225,632.69,162673
2026-03-16 09:37:00,632.69,633.2,631.34,631.615,131004
2026-03-16 09:38:00,631.615,632.59,631.2,631.2,92277
2026-03-16 09:39:00,631.37,632.11,629.605,629.79,174868
2026-03-16 09:40:00,629.8236,630.4,628.612,629.275,87990
2026-03-16 09:41:00,629.37,629.88,628.6,629.555,50854
2026-03-16 09:42:00,629.515,630.5,629.37,629.43,58300
2026-03-16 09:43:00,629.41,629.41,627.36,627.645,60544
2026-03-16 09:44:00,627.64,627.89,626.5,626.61,61659
2026-03-16 09:45:00,626.67,627.92,626.5,627.92,78534
2026-03-16 09:46:00,627.9,628.1326,627.09,627.605,65338
2026-03-16 09:47:00,627.61,628.17,627.03,627.735,65424
2026-03-16 09:48:00,627.89,628.01,627.0501,627.765,47160
2026-03-16 09:49:00,627.98,629.7,627.7,629.32,62921
2026-03-16 09:50:00,629.32,629.6172,628.3,629.34,45703
2026-03-16 09:51:00,629.375,629.92,629.14,629.26,21043
2026-03-16 09:52:00,629.295,629.8,628.96,628.96,24619
2026-03-16 09:53:00,629.105,629.6,628.515,629.56,17145
2026-03-16 09:54:00,629.4,629.98,628.6201,629.01,35128
2026-03-16 09:55:00,628.97,629.44,628.65,629.2501,23879
2026-03-16 09:56:00,629.385,629.99,629.19,629.85,22963
2026-03-16 09:57:00,629.82,631.7,629.74,631.7,52537
2026-03-16 09:58:00,631.59,632,631.44,631.91,53673
2026-03-16 09:59:00,631.83,631.855,630.81,631.365,34366
2026-03-16 10:00:00,631.44,631.8,629.26,629.7,47702
2026-03-16 10:01:00,629.555,630.52,629.02,630.27,36744
2026-03-16 10:02:00,630.24,630.29,629.41,630.14,13705
2026-03-16 10:03:00,630.1884,630.5,629.76,629.95,16836
2026-03-16 10:04:00,629.925,630.16,629.73,630.16,19342
2026-03-16 10:05:00,630.21,630.9999,629.57,630.9999,20697
2026-03-16 10:06:00,630.88,631.99,630.59,631.88,22287
2026-03-16 10:07:00,631.88,632.87,631.57,632.615,48808
2026-03-16 10:08:00,632.63,633.18,632.14,633.17,62637
2026-03-16 10:09:00,633.05,633.3,632.87,633.09,31342
2026-03-16 10:10:00,633.19,634.16,633,633.83,48575
2026-03-16 10:11:00,633.825,634.395,633.28,634.25,38234
2026-03-16 10:12:00,634.34,634.75,633.34,633.63,50870
2026-03-16 10:13:00,633.476,634.4514,633.34,633.69,45432
2026-03-16 10:14:00,633.51,633.6417,633.01,633.035,21849
2026-03-16 10:15:00,633.01,633.38,632.76,632.99,18922
2026-03-16 10:16:00,632.98,633.8599,632.86,633.1426,33502
2026-03-16 10:17:00,633.25,633.65,632.875,633.49,21884
2026-03-16 10:18:00,633.4804,633.62,633.11,633.595,26940
2026-03-16 10:19:00,633.625,633.79,632.72,633.02,42064
2026-03-16 10:20:00,633.02,633.78,632.7,633.37,37000
2026-03-16 10:21:00,633.26,633.365,632.38,632.38,29219
2026-03-16 10:22:00,632.4301,632.4301,631.53,631.69,31224
2026-03-16 10:23:00,631.64,632.2799,631.338,631.755,22854
2026-03-16 10:24:00,631.7573,632.86,631.615,632.7,11169
2026-03-16 10:25:00,632.71,633.3,631.92,632.82,17318
2026-03-16 10:26:00,632.77,633.36,632.66,633.04,17125
2026-03-16 10:27:00,632.97,633,632.51,632.56,13952
2026-03-16 10:28:00,632.635,632.76,632.0201,632.41,12391
2026-03-16 10:29:00,632.26,632.87,632.15,632.15,26580
2026-03-16 10:30:00,632.09,632.09,630.91,630.995,44190
2026-03-16 10:31:00,631.005,631.41,630.885,631.17,27717
2026-03-16 10:32:00,631.15,631.55,630.85,630.86,18786
2026-03-16 10:33:00,630.94,631.1964,630.29,630.38,24596
2026-03-16 10:34:00,630.39,630.41,629.64,629.735,25499
2026-03-16 10:35:00,629.8,630.3999,629.8,630.295,32008
2026-03-16 10:36:00,630.3,630.7546,630.065,630.27,19819
2026-03-16 10:37:00,630.275,630.63,629.26,629.26,34767
2026-03-16 10:38:00,629.48,629.66,627.65,627.75,50632
2026-03-16 10:39:00,627.8,629,627.74,628.29,29700
2026-03-16 10:40:00,628.29,628.92,628.21,628.59,21292
2026-03-16 10:41:00,628.57,629.2,628.55,628.78,19275
2026-03-16 10:42:00,628.99,628.99,628.1,628.3845,16985
2026-03-16 10:43:00,628.525,629.02,628.34,628.5445,13996
2026-03-16 10:44:00,628.535,629.12,628.35,628.39,18157
2026-03-16 10:45:00,628.35,628.98,628.2,628.6,33025
2026-03-16 10:46:00,628.68,629.18,628.435,628.66,21571
2026-03-16 10:47:00,628.52,628.8799,627.74,627.75,19079
2026-03-16 10:48:00,627.865,628.73,627.6001,628.5,10833
2026-03-16 10:49:00,628.59,628.6,628.15,628.225,8753
2026-03-16 10:50:00,628.14,628.16,627.5,627.66,15575
2026-03-16 10:51:00,627.67,628.905,627.52,628.77,11383
2026-03-16 10:52:00,628.64,628.91,628.18,628.48,14790
2026-03-16 10:53:00,628.69,629.39,628.59,629.215,28667
2026-03-16 10:54:00,629.215,629.59,628.8314,629.2201,16457
2026-03-16 10:55:00,629.35,629.51,628.84,629.36,18727
2026-03-16 10:56:00,629.41,629.45,629.02,629.35,14844
2026-03-16 10:57:00,629.33,629.74,628.88,629.22,13484
2026-03-16 10:58:00,629.0707,629.37,628.84,628.88,9975
2026-03-16 10:59:00,628.885,629.63,628.88,629.6,15420
2026-03-16 11:00:00,629.48,629.61,629.11,629.265,19111
2026-03-16 11:01:00,629.33,629.43,628.44,628.645,10902
2026-03-16 11:02:00,628.6,629,628.1501,628.987,28001
2026-03-16 11:03:00,628.88,629,627.81,627.99,15731
2026-03-16 11:04:00,628.1,628.11,627.5,627.54,18332
2026-03-16 11:05:00,627.58,627.68,627.09,627.54,21232
2026-03-16 11:06:00,627.625,628.11,627.5,628.09,15085
2026-03-16 11:07:00,628.025,628.04,627.45,627.9,24731
2026-03-16 11:08:00,627.9,629.23,627.81,629.05,20291
2026-03-16 11:09:00,629,629.18,628.86,629.02,14276
2026-03-16 11:10:00,629.05,629.11,628.23,628.31,13172
2026-03-16 11:11:00,628.32,628.36,627.88,628.14,16162
2026-03-16 11:12:00,628.14,628.44,627.93,628.34,13073
2026-03-16 11:13:00,628.455,629.23,628.28,629.17,18870
2026-03-16 11:14:00,629.04,629.44,628.9701,629.07,12282
2026-03-16 11:15:00,629.04,629.08,628.385,628.6701,14073
2026-03-16 11:16:00,628.75,628.75,628.02,628.305,6956
2026-03-16 11:17:00,628.275,628.49,627.88,628.49,11455
2026-03-16 11:18:00,628.46,628.61,628.19,628.28,10930
2026-03-16 11:19:00,628.355,629.115,628.26,629.115,18409
2026-03-16 11:20:00,629.09,629.09,628.6901,628.91,17556
2026-03-16 11:21:00,628.82,628.83,628.33,628.53,10340
2026-03-16 11:22:00,628.545,628.65,628.22,628.45,12812
2026-03-16 11:23:00,628.44,628.82,628.2,628.8,11766
2026-03-16 11:24:00,628.79,629.03,628.6751,628.88,8749
2026-03-16 11:25:00,628.815,628.94,628.29,628.905,15204
2026-03-16 11:26:00,628.97,629.64,628.88,629.3827,8658
2026-03-16 11:27:00,629.47,629.55,629.1114,629.19,3524
2026-03-16 11:28:00,629.22,629.6,629,629.345,10565
2026-03-16 11:29:00,629.34,629.45,628.7701,629.18,8859
2026-03-16 11:30:00,629.15,629.49,629,629.02,10572
2026-03-16 11:31:00,629.105,629.105,628.13,628.724,27225
2026-03-16 11:32:00,628.61,629.39,628.61,629.03,13336
2026-03-16 11:33:00,629.03,629.25,628.88,628.995,10500
2026-03-16 11:34:00,629,629.59,629,629.3238,8125
2026-03-16 11:35:00,629.29,629.37,628.91,629.02,13176
2026-03-16 11:36:00,629.1,629.5,629.02,629.4406,8281
2026-03-16 11:37:00,629.4699,629.7,629.21,629.69,11228
2026-03-16 11:38:00,629.76,630,629.55,629.5601,20693
2026-03-16 11:39:00,629.665,629.665,629.18,629.24,15493
2026-03-16 11:40:00,629.27,629.3,628.8,628.905,8586
2026-03-16 11:41:00,628.97,628.9825,628.3,628.535,16421
2026-03-16 11:42:00,628.52,629.1558,628.52,628.98,10749
2026-03-16 11:43:00,628.98,629.09,628.77,628.9125,6074
2026-03-16 11:44:00,629,629.1,628.82,628.82,9179
2026-03-16 11:45:00,628.76,629.0999,628.7401,628.7401,5866
2026-03-16 11:46:00,628.8108,628.91,628.41,628.455,12926
2026-03-16 11:47:00,628.51,628.88,628.43,628.58,6196
2026-03-16 11:48:00,628.61,628.76,628.44,628.675,13974
2026-03-16 11:49:00,628.675,628.76,628.44,628.65,6465
2026-03-16 11:50:00,628.6,628.65,627.68,627.74,30854
2026-03-16 11:51:00,627.74,628.19,627.4,627.84,15979
2026-03-16 11:52:00,627.8568,628.27,627.67,628.09,12742
